Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID Initials,Arena Site,Deployement Period,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2026-HC-BBC-A-B__2026-02-08_17-29-56,2026-07-19 19:45:48.567,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,0.0,95.933,121.967,30.000,TW,BBC, 4,juvenile #1,7.964,reduced visibility,status,,,,,,POINT,15.200,15.200,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,456,456,,,,
2026-HC-BBC-A-B__2026-02-08_17-29-56,2026-07-19 19:45:48.567,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,0.0,95.933,121.967,30.000,TW,BBC, 4,Bob,7.699,bucket inspection,information gain,bucket 1,,,,,STATE,97.267,98.267,1.000,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,2918,2948,,,,
2026-HC-BBC-A-B__2026-02-08_17-29-56,2026-07-19 19:45:48.567,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,0.0,95.933,121.967,30.000,TW,BBC, 4,Bob,7.699,batch processing,food handling,multiple,unknown,unknown,None,bucket 1,STATE,99.500,106.199,6.699,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,2985,NA,,,,etna
2026-HC-BBC-A-B__2026-02-08_17-29-56,2026-07-19 19:45:48.567,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,0.0,95.933,121.967,30.000,TW,BBC, 4,Bob,7.699,reduced visibility,status,,,,,,POINT,106.200,106.200,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-08_17-29-56.mp4,3187,3187,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,needs rechecked,user notes,subject ID,,,,,POINT,0.233,0.233,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,7,7,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,handling HC,food handling,None,bucket 1,None,None,None,STATE,1.333,9.200,7.867,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,40,276,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,releases HC,food handling,bucket 2,None,,,,POINT,9.200,9.200,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,276,276,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,handling HC,food handling,None,bucket 2,None,None,None,STATE,9.267,12.233,2.966,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,278,367,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,manipulate with hand(s),food processing - non-tool use,"adjust grip,pull with hand",None,,,,STATE,9.667,11.667,2.000,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,290,350,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,releases HC,food handling,None,failure/uneaten,,,,POINT,12.233,12.233,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,367,367,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,batch processing,food handling,3HC,2HC,2HC,pound with hammerstone,bucket 2,STATE,13.933,49.267,35.334,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,418,1478,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,2HC in batch processing,food handling,bucket 2,None,,,,STATE,18.900,35.433,16.533,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,567,1063,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,3HC in batch processing,food handling,bucket 2,None,,,,STATE,20.133,22.500,2.367,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,604,675,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,bucket inspection,information gain,bucket 2,,,,,STATE,51.633,53.933,2.300,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1549,1618,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,bucket rummaging,information gain,bucket 2,,,,,STATE,53.967,56.733,2.766,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1619,1702,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,handling HC,food handling,None,bucket 2,None,None,None,STATE,56.800,70.433,13.633,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1704,2113,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,releases HC,food handling,arena stone anvil,unknown/other,,,,POINT,59.900,59.900,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1797,1797,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,hammerstone grab,food processing - tool use,medium,by/on arena stone,yes,,,POINT,60.633,60.633,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1819,1819,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,61.333,61.333,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1840,1840,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,eats HC,food processing,,,,,,POINT,62.933,62.933,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1888,1888,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,releases HC,food handling,arena stone anvil,unknown/other,,,,POINT,66.000,66.000,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1980,1980,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,hammerstone grab,food processing - tool use,small,by/on arena stone,yes,,,POINT,66.467,66.467,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,1994,1994,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,67.233,67.233,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2017,2017,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,handling HC,food handling,None,None,None,None,None,STATE,67.800,77.266,9.466,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2034,NA,,,,etna
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,eats HC,food processing,,,,,,POINT,70.067,70.067,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2102,2102,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,releases HC,food handling,None,success/eaten,,,,POINT,70.433,70.433,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2113,2113,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Luigi,85.766,reduced visibility,status,,,,,,POINT,72.233,72.233,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2167,2167,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,reduced visibility,status,,,,,,POINT,77.267,77.267,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,2318,2318,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,handling HC,food handling,None,None,None,None,None,STATE,114.667,116.400,1.733,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,3441,3493,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,releases HC,food handling,None,None,,,,POINT,116.400,116.400,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,3493,3493,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,bucket inspection,information gain,bucket 2,,,,,STATE,117.233,118.233,1.000,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,3518,3548,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,handling HC,food handling,None,bucket 2,None,None,None,STATE,119.067,119.667,0.600,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,3573,3591,,,,
2026-HC-BBC-A-B__2026-02-09_06-59-18,2026-07-19 19:46:42.870,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,0.0,119.434,120.367,30.000,TW,BBC, 4,Bob,12.799,releases HC,food handling,bucket 2,None,,,,POINT,119.667,119.667,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_06-59-18.mp4,3591,3591,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,handling HC,food handling,None,unknown,unknown,None,None,STATE,0.000,13.600,13.600,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0,408,,,stna,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,hammerstone grab,food processing - tool use,large,between buckets,None,,,POINT,1.033,1.033,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,31,31,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,1.800,1.800,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,54,54,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,pound with hammerstone,food processing - tool use,None,None,None,,,POINT,4.333,4.333,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,130,130,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,pound with hammerstone,food processing - tool use,None,None,None,,,POINT,8.500,8.500,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,255,255,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,eats HC,food processing,,,,,,POINT,11.233,11.233,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,337,337,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,releases HC,food handling,None,success/eaten,,,,POINT,13.600,13.600,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,408,408,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,reduced visibility,status,,,,,,POINT,14.267,14.267,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,428,428,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,bucket inspection,information gain,bucket 2,,,,,STATE,20.267,21.533,1.266,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,608,646,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,batch processing,food handling,2HC,0HC,0HC,None,bucket 2,STATE,22.900,28.732,5.832,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,687,NA,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,2HC in batch processing,food handling,bucket 2,None,,,,STATE,25.967,28.732,2.765,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,779,NA,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Luigi,1.734,bucket inspection,information gain,bucket 2,,,,,STATE,26.833,28.567,1.734,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,805,857,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,reduced visibility,status,,,,,,POINT,28.733,28.733,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,862,862,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Luigi,1.734,reduced visibility,status,,,,,,POINT,31.433,31.433,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,943,943,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,bucket rummaging,information gain,bucket 2,,,,,STATE,54.667,56.300,1.633,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,1640,1689,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,batch processing,food handling,2HC,unknown,unknown,None,bucket 2,STATE,56.400,64.399,7.999,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,1692,NA,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,2HC in batch processing,food handling,bucket 2,None,,,,STATE,58.800,64.399,5.599,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,1764,NA,,,,
2026-HC-BBC-A-B__2026-02-09_07-01-21,2026-07-19 19:47:05.794,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,0.0,64.400,120.367,30.000,TW,BBC, 4,Bob,38.694,reduced visibility,status,,,,,,POINT,64.400,64.400,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-09_07-01-21.mp4,1932,1932,,,,
2026-HC-BBC-A-B__2026-02-11_11-44-12,2026-07-19 19:47:38.157,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,0.0,20.400,120.000,60.008,TW,BBC, 4,Bob,20.665,bucket inspection,information gain,bucket 2,,,,,STATE,4.872,6.238,1.366,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,292,374,,,,
2026-HC-BBC-A-B__2026-02-11_11-44-12,2026-07-19 19:47:38.157,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,0.0,20.400,120.000,60.008,TW,BBC, 4,Bob,20.665,bucket rummaging,information gain,bucket 2,,,,,STATE,6.300,8.100,1.800,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,378,486,,,,
2026-HC-BBC-A-B__2026-02-11_11-44-12,2026-07-19 19:47:38.157,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,0.0,20.400,120.000,60.008,TW,BBC, 4,Bob,20.665,handling HC,food handling,None,bucket 2,None,None,None,STATE,8.172,25.271,17.099,teressa_sync_filtered_videos\HC-BBC\Deployement period 4\2026-HC-BBC-A-B__2026-02-11_11-44-12.mp4,490,NA,,,,etna
